Title,Label
کاخ سفید: اوضاع دریای سرخ را رصد می‌کنیم,خارجی
یمن: آمریکا مانع آتش‌بس در غزه است,خارجی
ترامپ: حاضرم با بایدن مناظره کنم,خارجی
ترامپ: هریس از بایدن بهتر است,خارجی
گوترش: ۱۳۶ کارمند سازمان ملل در جنگ غزه کشته شدند,خارجی
واکنش حماس به قطعنامه شورای امنیت درباره غزه: «گامی ناکافی» است,خارجی
ادعای آمریکا: ایران مشارکت عمیقی در طراحی عملیات علیه کشتی‌ها در دریای سرخ دارد,خارجی
وزیر دفاع یمن: در صورت عدم توقف تجاوزات اسرائیل، گزینه‌های متعددی داریم,خارجی
واشنگتن در خصوص تصویب قطعنامه شورای امنیت  درمورد غزه: این قطعنامه از هیچ طرحی که به حماس کمک کند در قدرت باقی بماند، حمایت نمی‌کند / یک نماینده سازمان ملل، برای نظارت بر گسترش کمک رسانی تعیین می‌شود,خارجی
تصویب قطعنامه شورای امنیت سازمان ملل متحد درمورد غزه؛ رای ممتنع آمریکا و روسیه,خارجی
آژانس بین‌المللی انرژی اتمی: کره شمالی احتمالا یک منبع جدید پلوتونیوم برای تسلیحات هسته‌ای دارد,خارجی
وال‌استریت ژورنال: پوتین در جریان عملیات حذف پریگوژین قرار داشت,خارجی
در مذاکرات تنظیم بیانیه با اعراب، احترام به تمامیت ارضی ایران را مورد توجه قرار دادیم؛ در سیاست رسمی ما هیچگاه تردید نکنید,خارجی
نیویورک تایمز: آمریکا می‌خواهد دارایی مسدود شده روسیه را به اوکراین بدهد,خارجی
جزئیات قانون جدید و سختگیرانه مهاجرت فرانسه؛ از پرداخت ودیعه از سوی دانشجویان خارجی و محدودیت برای اعطای ویزای پزشکی تا عدم تابعیت خودکار برای کودکان متولد فرانسه با والدین مهاجر,خارجی
افشای تماس صوتی ترامپ از تلاش او برای تاثیرگذاری بر نتایج انتخابات پیشین ریاست جمهوری آمریکا,خارجی
ادعای اوکراین: روسیه از آغاز تهاجم نظامی تا کنون ۴۷۰۰ موشک و ۳۷۰۰ پهپاد «شاهد» شلیک کرده است,خارجی
اوکراین از مردان ساکن خارج می‌خواهد در ارتش ثبت نام کنند,خارجی
آسوشیتدپرس: حمله اسرائیل به غزه از جمله مخرب‌ترین عملیات نظامی تاریخ است,خارجی
بلومبرگ: افت ۴۰ درصدی عبور نفتکش‌ها از دریای سرخ به دلیل حملات یمن / طی هفته جاری تنها ۳۰ نفتکش از تنگه باب‌المندب عبور کرده,خارجی
تل‌آویو ارائه پیشنهاد برقراری آتش‌بس نسبتا طولانی به حماس را بررسی می‌کند,خارجی
رودی جولیانی وکیل سابق ترامپ اعلام ورشکستگی کرد,خارجی
یک مقام ارشد آمریکایی: اسرائیل در جدیدترین پیشنهاد به حماس، با توقف یک هفته‌ای جنگ در ازای آزادی حدود ۳۵ گروگان موافقت کرده,خارجی
مقامات نظامی آمریکا و چین برای اولین بار پس از قطع روابط گفت‌وگو کردند,خارجی
آنگولا اوپک را ترک می‌کند,خارجی
«توقف» یا «تعلیق» درگیری‌ها از بیم وتوی آمریکا از قطعنامه شورای امنیت درباره جنگ غزه حذف می‌شود / واشنگتن می‌گوید نگرانی‌هایش درباره قطعنامه شورای امنیت برطرف شده,خارجی
پنتاگون: ۲۰ کشور به ائتلاف بین‌المللی برای حفاظت از کشتیرانی در دریای سرخ پیوسته‌اند,خارجی
واشنگتن‌پست: نتانیاهو پیشنهاد اشغال غزه را مطرح کرده است,خارجی
نماینده آمریکا در سازمان ملل: ما خواهان آرامش در سوریه هستیم/ حملات گروه‌های وابسته به ایران به نیروهای آمریکایی را محکوم می‌کنیم,خارجی
سازمان ملل: ۵۷۰ هزار نفر درغزه در حال مرگ از گرسنگی هستند,خارجی
یمن: اگر آمریکا حمله کند، پاسخ می‌دهیم,خارجی
دست کم ۱۵ کشته و ۳۰ زخمی در تیراندازی در یک دانشگاه در جمهوری چک / پلیس: عامل تیراندازی کشته شد,خارجی
وزیر افراطی اسرائیلی خطاب به نتانیاهو: اگر کسی مانع از پیشروی اسرائیل در غزه شود، مسئول فروپاشی ائتلاف دولت خواهد بود,خارجی
کنفرانس اسقف‌های اسپانیا: دو هزار کودک در اسپانیا قربانی خشونت جنسی کلیسا شده‌اند,خارجی
پادشاه اردن: ادامه حملات اسرائیل در نوار غزه پیامد‌های فاجعه باری در منطقه خواهد داشت,خارجی
کشته شدن ۱۱ کماندوی اسرائیلی در شمال غزه,خارجی
حزب الله لبنان ۳ پایگاه اسرائیل را هدف قرار داد,خارجی
طالبان: سازمان ملل در مسائل کشور‌ها بی‌طرف نیست,خارجی
یمن: عملیات دریایی یمن برای هیچکس جز رژیم صهیونیستی مایه نگرانی نیست,خارجی
واشنگتن‌پست: مدارک اسرائیل در حدی نیست که نشان دهد حماس از بیمارستان الشفاء استفاده نظامی کرده است,خارجی
علی اف: به پیروزی خود در قره باغ افتخار می‌کنیم,خارجی
توافق برای آزادی اسرای اسرائیلی تنها بر اساس راهکار «همه در قبال همه» پس از برقراری آتش‌بس کامل در غزه امکانپذیر است,خارجی
بلینکن: به تشکیل کشور مستقل فلسطین پایبند هستیم,خارجی
بیانیه مشترک روسیه و اعراب: حمایت از راه حل‌ها و ابتکار‌ها در مسئله جزایر سه گانه از طریق مذاکره یا دیوان بین المللی,خارجی
رئیس جمهور آرژانتین فرمان اصلاحات گسترده در اقتصاد این کشور را امضا کرد,خارجی
بی‌بی‌سی: علت تعویق رای‌گیری در مورد قطعنامه آتش بس غزه، تلاش دیپلمات‌ها برای جلوگیری از وتوی احتمالی آمریکا است,خارجی
مشاور امنیتی ملی اسرائیل می‌گوید با حکومت تشکیلات خودگردان «اصلاح شده» در غزه کنار می‌آید,خارجی
گاردین: تغییر مسیر بیش از صد کشتی در پی ناآرامی‌های اخیر در دریای سرخ,خارجی
معاون رئیس‌جمهور آمریکا: فلسطینی‌های بی‌گناه زیادی در غزه جان باخته‌اند / تمام تلاش خود را به کار می گیریم تا نوار غزه بار دیگر به دست اسرائیل اشغال نشود,خارجی
نتانیاهو: جنگ علیه غزه را «تا آخر» ادامه می‌دهیم,خارجی
ادعای ارتش اسرائيل: شبکه تونل‌های رهبران حماس را کشف کردیم / اسماعیل هنیه و یحیی سینوار هم از این تونل ها استفاده می‌کردند,خارجی
کیم: دشمنان باید از کره شمالی بترسند,خارجی
رهبر کره شمالی: در حمله هسته‌ای در مقابل تحرکات و تهدیدات اتمی تعلل نمی‌کنیم,خارجی
حمله دوباره اسرائیل به جنوب لبنان و سوریه,خارجی
کشورهای اتحادیه اروپا به ائتلاف نظامی آمریکا در دریای سرخ پیوستند,خارجی
انتقاد مکرون از اسرائیل بابت «با خاک یکسان کردن غزه» و «حمله به جمعیت غیرنظامی»,خارجی
خبرنگار ضد جنگ برای رقابت با پوتین اعلام نامزدی کرد,خارجی
حملات یمن در دریای سرخ؛ بیش از ۱۰۰ کشتی مسیر خود را تغییر می‌دهند,خارجی
بایدن: توافق برای آزادی گروگان ها در آینده خیلی نزدیک دور از انتظار است,خارجی
خبرگزاری فرانسه: رای‌گیری قطعنامه شورای امنیت درباره غزه باز هم به تعویق افتاد؛ تعدادی از اعضا در تلاش هستند آمریکا را مجاب کنند که قطعنامه را وتو نکند,خارجی
تبادل زندانیان میان ونزوئلا و ایالات متحده / آزادی ۳۶ نفر در ازای یک متحد مادورو,خارجی
طرح اوکراین برای تولید «یک میلیون» پهپاد شناسایی,خارجی
ائتلاف حاکم شیعیان در عراق بیش از ۱۰۰ کرسی در شوراهای استانی به دست آورد,خارجی
طرح محرمانه عربستان برای غزه پسا جنگ؛ تبعید سران نظامی حماس به الجزایر / استقرار نیرو‌های حافظ صلح عرب در این منطقه و تشکیل شورای انتقالی متشکل از حماس، فتح و جهاد اسلامی,خارجی
معتبرترین پاسپورت جهان؛ اسپانیا چگونه از سنگاپور پیشی گرفت و جایگاه نخست را از آن خود کرد؟,خارجی
آیا ترامپ پس از حکم دادگاه کلرادو همچنان می‌تواند نامزد انتخابات آمریکا شود؟,خارجی
کاخ‌سفید: مذاکرات درباره آتش‌بس بشردوستانه و آزادی گروگان‌ها در غزه بسیار جدی است,خارجی
رهبران اتحادیه اروپا بر سر اصلاحات گسترده سیاست‌های مهاجرتی به توافق رسیدند,خارجی
مادران در غزه «هیچ آب و غذایی» برای کودکانشان ندارند,خارجی
یک دیپلمات ارشد: رای‌گیری در شورای امنیت درباره وقف درگیری در غزه «بدون یک معجزه به وتو می‌انجامد»,خارجی
رهبر انصارالله: اگر آمریکا اقدامی انجام دهد، ناوشکن‌هایش را هدف قرار خواهیم داد / بیشترین چیزی که ما دوست داریم نبرد مستقیم با آمریکا و اسرائیل است / امیدواریم کشورهای عربی یک گوشه بایستند و تماشا کنند و اجازه دهند آمریکا و اسرائیل مستقیما با ما بجنگند,خارجی
موشک‌های ۲ میلیون دلاری آمریکا در برابر پهپاد‌های ۲ هزار دلاری یمن / چرا اوضاع فعلا بر وفق مراد انصار الله است؟,خارجی
رویترز: مذاکرات فشرده برای اعلام آتش بس بین اسرائيل و حماس در جریان است / طرفین در خصوص تعداد افرادی که قرار است آزاد شوند مشغول چانه‌زنی هستند,خارجی
رئیس مجلس نمایندگان: حکم دادگاه علیه ترامپ یک حمله پارتیزانی پنهان بود,خارجی
وال استریت ژورنال: جنبش حماس در حال انجام مذاکرات محرمانه با جنبش فتح است,خارجی
هاآرتص: مذاکرات اسرائیل با حماس پیشرفتی نداشته / نتانیاهو موضوع گفتگو‌ها را برجسته می‌کند تا از فشار افکار عمومی بکاهد,خارجی
کرملین: طرح صلح اوکراین به جایی نمی‌رسد,خارجی
رویترز: مذاکرات فشرده‌ای درباره آتش‌بس در غزه در جریان است,خارجی
اسرائیل دریافته که برخلاف تصورات، فرمانده گردان های قسام در سلامتی کامل به سر می برد,خارجی
مالزی پهلو گرفتن کشتی‌های اسرائیل در بنادرش را ممنوع کرد,خارجی
دبیرکل جهاد اسلامی: تبادل اسرا تنها بر اساس قاعده «کل در مقابل کل» انجام خواهد شد,خارجی
قطع مجدد اینترنت در نوار غزه,خارجی
حملات جنگنده‌های اسرائیل به جنوب لبنان,خارجی
امیر جدید کویت: سیاست منطقه ای کویت تغییر نمی کند,خارجی
رهبران مجلس سنای آمریکا: کمک‌ نظامی به اوکراین تا پایان سال ۲۰۲۳ تصویب نخواهد نشد,خارجی
پیش‌نویس قطعنامه‌ سناتورهای آمریکایی علیه ایران: از اواسط اکتبر بیش از ۱۱۵ حادثه علیه نیروهای آمریکایی در عراق و سوریه رخ داده,خارجی
رای‌گیری در سازمان ملل برای آتش‌بس در غزه عقب افتاد,خارجی
دیدار وزیر دفاع آمریکا با نخست وزیر قطر,خارجی
بایدن: در حال گفت‌وگو با تل‌آویو و شرکای عرب خود درباره راه حل دوکشوری با تضمین امنیت اسرائیل هستیم,خارجی
وزیر خارجه انگلیس به اردن و مصر سفر می‌کند,خارجی
زلنسکی: ارتش اوکراین ۵۰۰ هزار نیروی تازه نفس می‌خواهد,خارجی
کاخ سفید: حملات به کشتی‌ها در دریای سرخ باید متوقف شود,خارجی
آکسیوس: اسرائیل پیشنهاد وقفه یک هفته‌ای در جنگ غزه را برای آزاد کردن ده‌ها گروگان ارائه کرده است,خارجی
امیر جدید کویت سوگند یاد گرد,خارجی
واکنش ترامپ به حذف او از برگه‌های رای کلرادو: دولت کنونی آمریکا از وزارت دادگستری به عنوان سلاح استفاده می‌کند / بایدن تهدیدی علیه دموکراسی است / حکم دادگاه عالی کلرادو نقشه‌ای با حمایت بایدن برای مداخله در انتخابات است,خارجی
حمله راکتی به پایگاه آمریکایی «عین الاسد» در عراق,خارجی
هنیه پس از دیدار با امیرعبداللهیان: ملت فلسطین همچنان راه مقاومت را در پیش گرفته است,خارجی
سازمان ملل قطعنامه حقوق بشری کانادا علیه ایران را تصویب کرد,خارجی
پوتین: آماده‌ام در مورد اوکراین مذاکره کنم,خارجی
حکم دیوان عالی کلرادو: نام ترامپ از برگه‌های رای گیری انتخابات ریاست جمهوری ۲۰۲۴ در کلرادو حذف شود / ستاد ترامپ: این اقدام غیردموکراتیک است؛ شکایت می‌کنیم,خارجی
بی‌بی‌سی: اسماعیل هنیه عازم قاهره شد,خارجی
رویترز به نقل از منبع مطلع: گفتگو‌های نخست وزیر قطر و روسای موساد و سیا مثبت بوده [اما]بزودی توافقی در مورد گروگان‌ها حاصل نخواهد شد,خارجی
درپی تشکیل ائتلاف دریایی آمریکا؛ انگلیس یک ناوشکن به دریای سرخ اعزام می‌کند,خارجی
شرط یمن برای کاهش حمله به کشتیهای اسرائیلی,خارجی
رئیس اسرائیل: آماده آتش بس انسانی دیگری برای آزادی اسیران هستیم,خارجی
پنج انتخابات کلیدی سال ۲۰۲۴ که سرنوشت جهان را تغییر خواهد داد,خارجی
آوارگان در رفح: هیچ‌جا «امن نیست»، هیچ‌جا,خارجی
سخنگوی انصارالله: حمله به یمن باعث جنگ منطقه‌ای و بین‌المللی می‌شود,خارجی
عمران خان، نخست‌وزیر سابق پاکستان، از هوش مصنوعی برای آغاز مبارزات انتخاباتی از زندان، استفاده کرد,خارجی
۲۵۰ هزار نفر در پی تشدید درگیری‌ها در سودان از خانه‌های خود «آواره شدند»,خارجی
رای‌گیری شورای امنیت در خصوص جنگ غزه؛ همه نگاه‌ها به آمریکاست / برخی اعضای شورا: پیش‌نویس فعلی خواهان «تعلیق» فوری درگیری‌ها ست,خارجی
عربستان سال ۲۰۲۴ را «سال شتر» نام‌گذاری کرد,خارجی
اردوغان: آمریکا اعلام کرده فروش جنگنده‌های اف-۱۶، پس از تصویب عضویت سوئد در ناتو عملیاتی می‌شود,خارجی
اتحادیه اروپا: با ایران در بحث رخداد‌های دریای سرخ در تماس هستیم / بورل چندین مرتبه با امیرعبداللهیان تماس گرفته تا پیام‌های ما را به گروه‌های نیابتی منتقل کند,خارجی
بازدید رئیس پنتاگون از ناوگان آمریکا پس از تشکیل ائتلاف دریایی علیه حملات یمن,خارجی
واکنش یمن به تشکیل ائتلاف نظامی در دریای سرخ: تغییر موضع نمی دهیم,خارجی
حماس هرگونه مذاکره در مورد تبادل جدید اسرا با رژیم صهیونیستی را تکذیب کرد,خارجی
افزایش تلفات ارتش اسرائیل در غزه به ۴۶۰ کشته,خارجی
سازمان ملل: اسرائیل ۱.۹میلیون نفر از مردم غزه را مجبور به ترک خانه‌های خود کرده است,خارجی
افزایش شمار شهدای خبرنگار در غزه به ۹۷ تن,خارجی
کرسی افغانستان در سازمان ملل باز هم تحویل طالبان نشد,خارجی
سازمان ملل: یک‌سوم جمعیت میانمار به کمک‌های بشردوستانه نیاز دارند,خارجی
آمریکا: ائتلاف نظامی ۱۰ کشور برای مقابله با حملات یمن به کشتی‌ها تشکیل شد / بحرین هم در ائتلاف حضور دارد,خارجی
افزایش تلفات ارتش اسرائیل در غزه به ۴۶۰ کشته,خارجی
دبیرکل سازمان ملل: آمریکا تحریم‌ها علیه ایران را لغو کند، تهران هم به تعهدات هسته‌ای‌اش بازگردد,خارجی
محمود عباس: آماده اصلاح تشکیلات خودگردان هستیم تا بتوانیم آن را برای اداره نوار غزه آماده کنیم,خارجی
واکنش یمن به تشکیل ائتلاف آمریکایی: دریای سرخ را گورستان‌تان خواهیم کرد,خارجی
آمریکا: یمنی ها به ۲ کشتی تجاری در جنوب دریای سرخ حمله کردند,خارجی
محدودیت دولت چین افزون‌ بر آیفون شامل گوشی‌های سامسونگ هم می‌شود,خارجی
درخواست دموکرات‌ها از بایدن: اسرائیل را برای تغییر روند مسیر خود در غزه تحت فشار قرار دهید,خارجی
ترامپ: خاورمیانه از کنترل خارج شده؛ چنانچه اوضاع «با قدرت و دقت» مورد رسیدگی قرار نگیرد، ممکن است فاجعه در این منطقه رخ دهد,خارجی
هاآرتص: احتمال انجام توافق مبادله اسرا در آینده نزدیک بسیار ناچیز است,خارجی
کاخ سفید: توافق قریب الوقوعی در مورد آتش بس انسانی جدید در غزه وجود ندارد,خارجی
رسانه‌های اسرائیلی: تل‌آویو احتمالا در ازای رهایی تعدادی از پرسنل نظامی اش، برخی از زندانیان با ارزش‌تر خود را آزاد کند,خارجی
وزیر دفاع اسرائیل: به زودی سطح تنش در شمال باریکه غزه تغییر خواهد کرد / قرار نیست اسرائیل پس از جنگ کنترل غزه را بدست بگیرد,خارجی
انتخابات عراق؛ خبرگزاری فرانسه: انتظار می‌رود جناح‌های همسو با ایران تقویت شوند,خارجی
وزیر دفاع آمریکا: ایالات متحده شرایط یا جدول زمانی جنگ را برای اسرائیل دیکته نمی‌کند,خارجی
نتانیاهو : بودجه دفاعی بزرگترین چالش ما بعد از جنگ است,خارجی
یک شرکت کشتیرانی دیگر عبور از دریای سرخ را متوقف کرد,خارجی
وزیر دفاع آمریکا در باره حمله به کشتی‌ها در دریای سرخ: یک نیروی ضربت چندملیتی را برای پشیتبانی از اصل اساسی آزادی دریانوردی رهبری می‌کنیم,خارجی
تعداد شهدای غزه به ۱۹۴۵۳ تن رسید,خارجی
یکی از رهبران حماس: اسرائیل ۳ گزینه بیشتر ندارد / هیچ صحبتی از مذاکره قبل از توقف تجاوز وجود ندارد / بزرگترین گناهی که ما مرتکب شدیم، امضای قرارداد با اشغالگران بود به جای اینکه برای مقاومت در برابر آن گرد هم بیایم,خارجی
بلومبرگ: ۴۶ کشتی در آستانه ورود به دریای سرخ تغییر مسیر دادند,خارجی
یمن: دو کشتی مرتبط با اسرائیل را هدف قرار دادیم / هرگز در هدف قرار دادن هر کشتی‌ای که با بیانیه‌های سابق ما مخالفت ورزند، تردید نمی‌کنیم,خارجی
بلومبرگ: یمن به درخواست آمریکا برای توقف حملات در دریای سرخ پاسخ منفی داد / عربستانی‌ها معتقدند تعامل دیپلماتیک‌شان با ایران می‌تواند نهایتا جلوی ارتش یمن را بگیرد,خارجی
کاخ‌سفید از طریق میانجی‌ها خواستار توقف حملات یمن شد,خارجی
السیسی برای سومین بار، رئیس جمهور مصر شد,خارجی
اولین خانه اپرای عربستان سعودی در ریاض ساخته می‌شود,خارجی
بریتیش‌پترولیوم عبور نفت‌کش‌های خود از دریای سرخ را متوقف کرد,خارجی
رئیس سیا امروز با مدیر موساد و نخست وزیر قطر دیدار می کند / هدف؛ گفتگو برای توافق جدید بین اسرائیل و حماس,خارجی
الجزیره مدعی حمله به دو کشتی در دریای سرخ شد,خارجی
یمن: تشدید تنش در غزه مساوی است با تشدید تنش در دریای سرخ,خارجی
منبع مصری: قاهره در هیچ ائتلافی علیه یمنی ها شرکت نمی‌کند,خارجی
مردم شیلی به قانون اساسی جدید رای منفی دادند,خارجی
وزارت بهداشت تشکیلات خودگردان: ۷۰ درصد از قربانیان فلسطینی زن و کودک هستند,خارجی
گذرگاه اسرائیل به غزه برای اولین‌بار از زمان آغاز جنگ بازگشایی می‌شود,خارجی
ترافیک در کانال سوئز پس از حملات به کشتی‌ها در جنوب دریای سرخ,خارجی
تصادف یکی از خودروهای اسکورت بایدن و همسرش پس از کارزار انتخاباتی,خارجی
شهادت ۱۰۰ فلسطینی در جبالیا در شمال غزه,خارجی
ادعای ارتش اسرائیل: بزرگ‌ترین تونل حماس در نوار غزه به طول ۴ کیلومتر را کشف کردیم / تونل تا ۵۰ متری عمق زمین می‌رسد و به سیستم‌های مخابراتی و برق و تهویه هوا نیز مجهز است / پهنای تونل به اندازه‌ای است که یک اتومبیل بزرگ از آن عبور می‌کند / تونل کشف‌شده به اسرائیل راه ندارد، اما تا ۴۰۰ متری مرز امتداد می‌یابد,خارجی
افتتاح صندوق سرمایه‌گذاری جمهوری آذربایجان و امارات به ارزش یک میلیارد دلار,خارجی
شهادت یک خبرنگار دیگر فلسطینی/ شمار شهدای خبرنگار به ۹۵ نفر رسید,خارجی
ترامپ: اگر انتخاب شوم، بزرگ‌ترین اخراج مهاجران را رقم خواهم زد,خارجی
کره‌شمالی یک موشک بالستیک دوربرد شلیک کرد,خارجی
رایزنی هلند براى اسکورت کشتى‌ها در دریای سرخ در برابر حملات یمن,خارجی
یمن: هر کسی که خواستار توقف عملیات‌های ماست باید محاصره غزه را از بین ببرد؛ غذا و دارو وارد غزه کند / عملیات‌های ما فقط برای هدف قرار دادن کشتی‌های اسرائیلی و کشتی‌هایی با مقصد بنادر این رژیم است,خارجی
منابع مصری: اعلام آمادگی اسرائیل و حماس برای وقفه در جنگ با وجود اختلاف نظر درباره نحوه اجرا / حماس اصرار دارد به طور یکجانبه لیست گروگان‌ها را برای آزادی تنظیم کند و نیرو‌های اسرائیلی به پشت خطوط از پیش تعیین شده عقب‌نشینی کنند / تل آویو عقب‌نشینی از مواضع خود را رد کرده,خارجی
نماینده پارلمان بریتانیا می‌گوید بستگانش در داخل کلیسایی در غزه گیر افتاده‌اند / آنها فقط چند روز با مرگ فاصله دارند,خارجی
«بازسازی» بخشی از خدمات اینترنتی در غزه,خارجی
تصویر: قبر امیر کویت,خارجی
کره شمالی با انتقاد از«پیش‌نمایش جنگ هسته‌ای» یک موشک دیگر شلیک کرد,خارجی
روسیه می‌گوید موشک «بالستیک قاره‌پیمای جدید» در جنوب مسکو مستقر کرده است,خارجی
نتانیاهو: خانواده‌های سربازان کشته شده به من اختیاری برای ادامه نبرد دادند,خارجی
سی‌ان‌ان: مذاکرات رئیس موساد و نخست وزیر قطر در مورد از سرگیری مذاکرات برای آزادی گروگان‌ها مثبت بوده است,خارجی
الجزیره پرونده کشته شدن فیلمبردار خود در غزه را به دیوان لاهه می‌برد,خارجی
تلاش کشورهای اروپایی برای «آتش‌بس کامل» در غزه؛ نتانیاهو: به شدت مخالفم,خارجی
ساندی تلگراف: به اعتقاد کاخ سفید، محمود عباس قادر به رهبری تشکیلات خودگردان نیست,خارجی
ایلان ماسک خواستار فرزند‌آوری بیشتر شهروندان در کشورهای توسعه‌یافته شد,خارجی
آمریکا هفته آینده، آغاز عملیات چندملیتی «نگهبانان سعادت» را برای مقابله با یمن اعلام خواهد کرد,خارجی
امیرعبداللهیان راهی کویت شد,خارجی
"پوتین: ادعای حمله احتمالی روسیه به ناتو ""دروغ محض"" است",خارجی
رهبر مخالفان دولت اسرائیل: نتانیاهو خطرناک است و نباید در قدرت بماند,خارجی
حماس: بدون توقف جنگ، تبادل اسرا در کار نیست,خارجی
یک مقام دیپلماتیک فرانسه در پی جراحات ناشی از بمباران اسرائیل جان باخت,خارجی
ترامپ: مهاجران نژاد آمریکایی را فاسد می‌کنند!,خارجی
اوکراین: سقوط تکه‌های پهپاد سرنگون‌شده روسیه یک کشته بر جا گذاشت,خارجی
سازمان بهداشت جهانی: بخش اورژانس بزرگترین بیمارستان غزه اینک «حمام خون» است,خارجی
نتانیاهو: مذاکرات جدیدی برای آزادی گروگان‌ها در جریان است,خارجی
راه اندازی مسیر زمینی انتقال بار به اسرائیل از طریق دبی، عربستان و اردن برای در امان ماندن از حملات یمن,خارجی
تغییر لحن لندن و برلین درباره جنگ اسرائیل / رهبران انگلیس و آلمان: هر چه زودتر آتش‌بس فرا برسد، بهتر است,خارجی
خودداری دو کشتیرانی دیگر از تردد در کانال سوئز و تنگه باب‌المندب,خارجی
مقام ارتش اسرائیل: گروگان‌های اسرائیلی درحالی هدف آتش خودی قرار گرفتند که پارچه سفید حمل می‌کردند / این برخلاف مقررات ما برای گشودن آتش بود,خارجی
آمریکا استقرار ناو هواپیمابر خود در مدیترانه را تمدید کرد,خارجی
شورای امنیت حمله تروریستی در سیستان و بلوچستان ایران را محکوم کرد,خارجی
سخنگوی ارتش اسرائیل: حماس برای قرار گرفتن نظامیان ما در کمین خود، یک صدای ضبط شده به زبان عبری پخش می‌کند / حادثه کشته شدن گروگان‌ها ارتش اسرائیل را به لرزه انداخت؛ نظامیان ما قوانین درگیری را رعایت نکردند؛ نباید شلیک می‌کردند / سربازان ما خسته‌اند؛ بعضی‌هایشان یک و ماه نیم است که در میدان جنگ هستند,خارجی
نتانیاهو: با جنگی علیه موجودیت خود روبه‌رو هستیم / بعد از نابودی حماس، نوار غزه تحت کنترل اسرائیل قرار خواهد گرفت / توافق اسلو اشتباه مرگباری بود / ما اشتباه اسلو را تکرار نخواهیم کرد / بار دیگر اجازه ایجاد فضایی را نخواهیم داد که در آن مردم فلسطین طبق فرهنگ نابودی اسرائیل تربیت شوند / با طرف آمریکایی اختلاف نظر دارم,خارجی
نتانیاهو: از اینکه ۳۰ سال است مانع تشکیل کشور فلسطینی شده‌ام، احساس غرور می‌کنم,خارجی
نتانیاهو: به رغم فشارهای بین‌المللی باید تا پیروزی ادامه دهیم,خارجی
کاخ سفید: حمله اتمی کره شمالی به معنای پایان حکومت «کیم» است,خارجی
احتمال ارائه قطعنامه جدید آتش بس موقت در غزه در شورای امنیت,خارجی
خبرنگار اکسیوس: سه گروگان درغزه «تصادفی» کشته نشدند، شلیک بی قاعده سربازان اسرائیلی آنها را به کشتن داد,خارجی
سومین شرکت کشتیرانی بزرگ جهان عبور از دریای سرخ را متوقف کرد,خارجی
یمن: مذاکراتی با طرف‌های بین‌المللی درباره عملیات‌های ارتش در دریای سرخ و دریای عرب با نظارت عمان در جریان است,خارجی
آمریکا در حال بررسی حمله مستقیم به یمن / نگرانی پنتاگون از ایجاد جنگ گسترده تر با ایران و نیروهای نزدیک به آن,خارجی
مشاور نخست‌وزیر اسرائیل درباره مذاکره با حماس وارد جزئیات نشد,خارجی
بریتانیا: روسیه عامل حمله سایبری «مخرب‌» و طولانی به اوکراین بود,خارجی
بریتانیا یک پهپاد تهاجمی را در آسمان دریای سرخ سرنگون کرد,خارجی
رسانه اسرائیلی: رئیس موساد و نخست‌وزیر قطر در مورد آزادی گروگان‌ها در غزه مذاکره کردند,خارجی
حمله پهپادی یمن؛ آمریکا می‌گوید ۱۴ پهپاد در دریای سرخ سرنگون شدند,خارجی
دو مقام مصری: تمایل اسرائیل به توافق جدید با حماس بیشتر شده / تل‌آویو درباره برخی نکاتی که قبلا رد کرده بود، نظر خود را تغییر داده,خارجی
بلندپروازی چین برای رقابت با ایرباس و بوئینگ؛ پکن «سی-۹۱۹» خود را در آسمان هنگ کنگ به پرواز درآورد,خارجی
توضیح ارتش اسرائیل درباره کشته شدن سه گروگان با آتش خودی: هنگام شلیک، گروگان‌ها پرچم سفید تکان می‌دادند,خارجی
حمله به پایگاه نظامی آمریکا در سوریه / صابرین نیوز: این حمله توسط پهپاد‌های مقاومت صورت گرفته,خارجی
سی‌ان‌ان: پرونده دخالت روسیه در انتخابات ۲۰۱۶ آمریکا مفقود شده است / ترامپ توانسته بود موارد موجود در این پرونده را اندکی پیش از ترک کاخ سفید از طبقه بندی خارج کند,خارجی
آغوش باز ماکرون برای پوتین: شماره تماسم را عوض نکردم,خارجی
مصر می‌گوید یک شی پرنده ناشناس را بر فراز دریای سرخ منهدم کرده,خارجی
امیر جدید کویت کیست؟,خارجی
اعلام ۴۰ روز عزای عمومی در کویت,خارجی
بازگشت ترامپ به قدرت در انتخابات ۲۰۲۴ آمریکا؛ چهار دلیل برای پیروزی دوباره رئیس جمهوری «جنجالی»,خارجی
حمله پهپادی یمن به جنوب اسرائیل,خارجی
آتش بس در غزه نزدیک است؟ / حماس با دولت خودگردان کنار می آید؟,خارجی
سناتور سندرز: فاجعه انسانی غزه با تسلیحات و پول آمریکایی انجام می‌شود,خارجی
حزب‌الله: از ابتدای جنگ غزه، ۵۰۹ بار مواضع صهیونیست‌ها را هدف قرار داده‌ایم,خارجی
مشعل الأحمد، امیر جدید کویت خواهد شد,خارجی
چین خواستار تقویت مناسبات ایران و عربستان شد,خارجی
امیر کویت درگذشت,خارجی
پوتین مانع حضور روس‌ها در المپیک می‌شود؟,خارجی
هدف قرار گرفتن یک واحد پیاده‌نظام صهیونیستی از سوی حزب الله لبنان,خارجی
